"index","batch_size","dropout_rate","epochs","loss","model__activation","optimizer","optimizer__learning_rate","result"
"1448","64","0.3","10","categorical_crossentropy","softmax","Adamax","0.0001","0.6679999828338623"
"1449","64","0.3","10","categorical_crossentropy","softmax","Adamax","0.001","0.8830000162124634"
"1450","64","0.3","10","categorical_crossentropy","softmax","Adamax","0.01","0.8550000190734863"
"1451","64","0.3","10","categorical_crossentropy","softmax","Adamax","0.1","0.628000020980835"
"1452","64","0.3","10","categorical_crossentropy","softmax","Nadam","0.0001","0.8159999847412109"
"1453","64","0.3","10","categorical_crossentropy","softmax","Nadam","0.001","0.8619999885559082"
"1454","64","0.3","10","categorical_crossentropy","softmax","Nadam","0.01","0.8479999899864197"
"1455","64","0.3","10","categorical_crossentropy","softmax","Nadam","0.1","0.5040000081062317"
"1456","64","0.3","10","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.49300000071525574"
"1457","64","0.3","10","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5270000100135803"
"1458","64","0.3","10","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5249999761581421"
"1459","64","0.3","10","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7549999952316284"
"1460","64","0.3","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.8050000071525574"
"1461","64","0.3","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8659999966621399"
"1462","64","0.3","10","categorical_crossentropy","sigmoid","Adam","0.01","0.8289999961853027"
"1463","64","0.3","10","categorical_crossentropy","sigmoid","Adam","0.1","0.5899999737739563"
"1464","64","0.3","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.6610000133514404"
"1465","64","0.3","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.8920000195503235"
"1466","64","0.3","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8650000095367432"
"1467","64","0.3","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.6230000257492065"
"1468","64","0.3","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8180000185966492"
"1469","64","0.3","10","categorical_crossentropy","sigmoid","Nadam","0.001","0.8730000257492065"
"1470","64","0.3","10","categorical_crossentropy","sigmoid","Nadam","0.01","0.8619999885559082"
"1471","64","0.3","10","categorical_crossentropy","sigmoid","Nadam","0.1","0.5609999895095825"
"1472","64","0.3","15","binary_crossentropy","softmax","Adadelta","0.0001","0.49000000953674316"
"1473","64","0.3","15","binary_crossentropy","softmax","Adadelta","0.001","0.5260000228881836"
"1474","64","0.3","15","binary_crossentropy","softmax","Adadelta","0.01","0.5569999814033508"
"1475","64","0.3","15","binary_crossentropy","softmax","Adadelta","0.1","0.7570000290870667"
"1476","64","0.3","15","binary_crossentropy","softmax","Adam","0.0001","0.859000027179718"
"1477","64","0.3","15","binary_crossentropy","softmax","Adam","0.001","0.8610000014305115"
"1478","64","0.3","15","binary_crossentropy","softmax","Adam","0.01","0.8360000252723694"
"1479","64","0.3","15","binary_crossentropy","softmax","Adam","0.1","0.5379999876022339"
"1480","64","0.3","15","binary_crossentropy","softmax","Adamax","0.0001","0.703000009059906"
"1481","64","0.3","15","binary_crossentropy","softmax","Adamax","0.001","0.8830000162124634"
"1482","64","0.3","15","binary_crossentropy","softmax","Adamax","0.01","0.859000027179718"
"1483","64","0.3","15","binary_crossentropy","softmax","Adamax","0.1","0.75"
"1484","64","0.3","15","binary_crossentropy","softmax","Nadam","0.0001","0.8700000047683716"
"1485","64","0.3","15","binary_crossentropy","softmax","Nadam","0.001","0.8669999837875366"
"1486","64","0.3","15","binary_crossentropy","softmax","Nadam","0.01","0.8450000286102295"
"1487","64","0.3","15","binary_crossentropy","softmax","Nadam","0.1","0.49000000953674316"
"1488","64","0.3","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.5149999856948853"
"1489","64","0.3","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.5170000195503235"
"1490","64","0.3","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.5019999742507935"
"1491","64","0.3","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.734000027179718"
"1492","64","0.3","15","binary_crossentropy","sigmoid","Adam","0.0001","0.8489999771118164"
"1493","64","0.3","15","binary_crossentropy","sigmoid","Adam","0.001","0.8610000014305115"
"1494","64","0.3","15","binary_crossentropy","sigmoid","Adam","0.01","0.8429999947547913"
"1495","64","0.3","15","binary_crossentropy","sigmoid","Adam","0.1","0.49000000953674316"
"1496","64","0.3","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.7039999961853027"
"1497","64","0.3","15","binary_crossentropy","sigmoid","Adamax","0.001","0.8709999918937683"
"1498","64","0.3","15","binary_crossentropy","sigmoid","Adamax","0.01","0.8450000286102295"
"1499","64","0.3","15","binary_crossentropy","sigmoid","Adamax","0.1","0.7319999933242798"
"1500","64","0.3","15","binary_crossentropy","sigmoid","Nadam","0.0001","0.8700000047683716"
"1501","64","0.3","15","binary_crossentropy","sigmoid","Nadam","0.001","0.8640000224113464"
"1502","64","0.3","15","binary_crossentropy","sigmoid","Nadam","0.01","0.8550000190734863"
"1503","64","0.3","15","binary_crossentropy","sigmoid","Nadam","0.1","0.4950000047683716"
"1504","64","0.3","15","categorical_crossentropy","softmax","Adadelta","0.0001","0.492000013589859"
"1505","64","0.3","15","categorical_crossentropy","softmax","Adadelta","0.001","0.5270000100135803"
"1506","64","0.3","15","categorical_crossentropy","softmax","Adadelta","0.01","0.5659999847412109"
"1507","64","0.3","15","categorical_crossentropy","softmax","Adadelta","0.1","0.7839999794960022"
"1508","64","0.3","15","categorical_crossentropy","softmax","Adam","0.0001","0.8640000224113464"
"1509","64","0.3","15","categorical_crossentropy","softmax","Adam","0.001","0.8610000014305115"
"1510","64","0.3","15","categorical_crossentropy","softmax","Adam","0.01","0.8569999933242798"
"1511","64","0.3","15","categorical_crossentropy","softmax","Adam","0.1","0.5519999861717224"
"1512","64","0.3","15","categorical_crossentropy","softmax","Adamax","0.0001","0.765999972820282"
"1513","64","0.3","15","categorical_crossentropy","softmax","Adamax","0.001","0.8730000257492065"
"1514","64","0.3","15","categorical_crossentropy","softmax","Adamax","0.01","0.8600000143051147"
"1515","64","0.3","15","categorical_crossentropy","softmax","Adamax","0.1","0.7260000109672546"
"1516","64","0.3","15","categorical_crossentropy","softmax","Nadam","0.0001","0.8700000047683716"
"1517","64","0.3","15","categorical_crossentropy","softmax","Nadam","0.001","0.8640000224113464"
"1518","64","0.3","15","categorical_crossentropy","softmax","Nadam","0.01","0.8379999995231628"
"1519","64","0.3","15","categorical_crossentropy","softmax","Nadam","0.1","0.49799999594688416"
"1520","64","0.3","15","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.4779999852180481"
"1521","64","0.3","15","categorical_crossentropy","sigmoid","Adadelta","0.001","0.4950000047683716"
"1522","64","0.3","15","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5649999976158142"
"1523","64","0.3","15","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7829999923706055"
"1524","64","0.3","15","categorical_crossentropy","sigmoid","Adam","0.0001","0.8650000095367432"
"1525","64","0.3","15","categorical_crossentropy","sigmoid","Adam","0.001","0.8610000014305115"
"1526","64","0.3","15","categorical_crossentropy","sigmoid","Adam","0.01","0.8389999866485596"
"1527","64","0.3","15","categorical_crossentropy","sigmoid","Adam","0.1","0.531000018119812"
"1528","64","0.3","15","categorical_crossentropy","sigmoid","Adamax","0.0001","0.765999972820282"
"1529","64","0.3","15","categorical_crossentropy","sigmoid","Adamax","0.001","0.8740000128746033"
"1530","64","0.3","15","categorical_crossentropy","sigmoid","Adamax","0.01","0.8529999852180481"
"1531","64","0.3","15","categorical_crossentropy","sigmoid","Adamax","0.1","0.7260000109672546"
"1532","64","0.3","15","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8700000047683716"
"1533","64","0.3","15","categorical_crossentropy","sigmoid","Nadam","0.001","0.8690000176429749"
"1534","64","0.3","15","categorical_crossentropy","sigmoid","Nadam","0.01","0.8119999766349792"
"1535","64","0.3","15","categorical_crossentropy","sigmoid","Nadam","0.1","0.4970000088214874"
"1536","64","0.4","10","binary_crossentropy","softmax","Adadelta","0.0001","0.5400000214576721"
"1537","64","0.4","10","binary_crossentropy","softmax","Adadelta","0.001","0.5059999823570251"
"1538","64","0.4","10","binary_crossentropy","softmax","Adadelta","0.01","0.5400000214576721"
"1539","64","0.4","10","binary_crossentropy","softmax","Adadelta","0.1","0.6489999890327454"
"1540","64","0.4","10","binary_crossentropy","softmax","Adam","0.0001","0.7799999713897705"
"1541","64","0.4","10","binary_crossentropy","softmax","Adam","0.001","0.8679999709129333"
"1542","64","0.4","10","binary_crossentropy","softmax","Adam","0.01","0.8510000109672546"
"1543","64","0.4","10","binary_crossentropy","softmax","Adam","0.1","0.4909999966621399"
"1544","64","0.4","10","binary_crossentropy","softmax","Adamax","0.0001","0.5379999876022339"
"1545","64","0.4","10","binary_crossentropy","softmax","Adamax","0.001","0.8840000033378601"
"1546","64","0.4","10","binary_crossentropy","softmax","Adamax","0.01","0.8510000109672546"
"1547","64","0.4","10","binary_crossentropy","softmax","Adamax","0.1","0.6079999804496765"
"1548","64","0.4","10","binary_crossentropy","softmax","Nadam","0.0001","0.7900000214576721"
"1549","64","0.4","10","binary_crossentropy","softmax","Nadam","0.001","0.8679999709129333"
"1550","64","0.4","10","binary_crossentropy","softmax","Nadam","0.01","0.8529999852180481"
"1551","64","0.4","10","binary_crossentropy","softmax","Nadam","0.1","0.49000000953674316"
"1552","64","0.4","10","binary_crossentropy","sigmoid","Adadelta","0.0001","0.4860000014305115"
"1553","64","0.4","10","binary_crossentropy","sigmoid","Adadelta","0.001","0.5180000066757202"
"1554","64","0.4","10","binary_crossentropy","sigmoid","Adadelta","0.01","0.5260000228881836"
"1555","64","0.4","10","binary_crossentropy","sigmoid","Adadelta","0.1","0.6480000019073486"
"1556","64","0.4","10","binary_crossentropy","sigmoid","Adam","0.0001","0.7850000262260437"
"1557","64","0.4","10","binary_crossentropy","sigmoid","Adam","0.001","0.8730000257492065"
"1558","64","0.4","10","binary_crossentropy","sigmoid","Adam","0.01","0.8510000109672546"
"1559","64","0.4","10","binary_crossentropy","sigmoid","Adam","0.1","0.5360000133514404"
"1560","64","0.4","10","binary_crossentropy","sigmoid","Adamax","0.0001","0.5350000262260437"
"1561","64","0.4","10","binary_crossentropy","sigmoid","Adamax","0.001","0.8840000033378601"
"1562","64","0.4","10","binary_crossentropy","sigmoid","Adamax","0.01","0.847000002861023"
"1563","64","0.4","10","binary_crossentropy","sigmoid","Adamax","0.1","0.7260000109672546"
"1564","64","0.4","10","binary_crossentropy","sigmoid","Nadam","0.0001","0.7900000214576721"
"1565","64","0.4","10","binary_crossentropy","sigmoid","Nadam","0.001","0.8679999709129333"
"1566","64","0.4","10","binary_crossentropy","sigmoid","Nadam","0.01","0.8320000171661377"
"1567","64","0.4","10","binary_crossentropy","sigmoid","Nadam","0.1","0.5009999871253967"
"1568","64","0.4","10","categorical_crossentropy","softmax","Adadelta","0.0001","0.5"
"1569","64","0.4","10","categorical_crossentropy","softmax","Adadelta","0.001","0.4860000014305115"
"1570","64","0.4","10","categorical_crossentropy","softmax","Adadelta","0.01","0.5619999766349792"
"1571","64","0.4","10","categorical_crossentropy","softmax","Adadelta","0.1","0.7570000290870667"
"1572","64","0.4","10","categorical_crossentropy","softmax","Adam","0.0001","0.7860000133514404"
"1573","64","0.4","10","categorical_crossentropy","softmax","Adam","0.001","0.8560000061988831"
"1574","64","0.4","10","categorical_crossentropy","softmax","Adam","0.01","0.8040000200271606"
"1575","64","0.4","10","categorical_crossentropy","softmax","Adam","0.1","0.5059999823570251"
"1576","64","0.4","10","categorical_crossentropy","softmax","Adamax","0.0001","0.6309999823570251"
"1577","64","0.4","10","categorical_crossentropy","softmax","Adamax","0.001","0.890999972820282"
"1578","64","0.4","10","categorical_crossentropy","softmax","Adamax","0.01","0.8579999804496765"
"1579","64","0.4","10","categorical_crossentropy","softmax","Adamax","0.1","0.6470000147819519"
"1580","64","0.4","10","categorical_crossentropy","softmax","Nadam","0.0001","0.7950000166893005"
"1581","64","0.4","10","categorical_crossentropy","softmax","Nadam","0.001","0.8669999837875366"
"1582","64","0.4","10","categorical_crossentropy","softmax","Nadam","0.01","0.8500000238418579"
"1583","64","0.4","10","categorical_crossentropy","softmax","Nadam","0.1","0.49399998784065247"
"1584","64","0.4","10","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.5070000290870667"
"1585","64","0.4","10","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5669999718666077"
"1586","64","0.4","10","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5199999809265137"
"1587","64","0.4","10","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7559999823570251"
"1588","64","0.4","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.796999990940094"
"1589","64","0.4","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8550000190734863"
"1590","64","0.4","10","categorical_crossentropy","sigmoid","Adam","0.01","0.8410000205039978"
"1591","64","0.4","10","categorical_crossentropy","sigmoid","Adam","0.1","0.4909999966621399"
"1592","64","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.6729999780654907"
"1593","64","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.8880000114440918"
"1594","64","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8560000061988831"
"1595","64","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.7210000157356262"
"1596","64","0.4","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.7929999828338623"
"1597","64","0.4","10","categorical_crossentropy","sigmoid","Nadam","0.001","0.8740000128746033"
"1598","64","0.4","10","categorical_crossentropy","sigmoid","Nadam","0.01","0.8650000095367432"
"1599","64","0.4","10","categorical_crossentropy","sigmoid","Nadam","0.1","0.5019999742507935"
"1600","64","0.4","15","binary_crossentropy","softmax","Adadelta","0.0001","0.47600001096725464"
"1601","64","0.4","15","binary_crossentropy","softmax","Adadelta","0.001","0.503000020980835"
"1602","64","0.4","15","binary_crossentropy","softmax","Adadelta","0.01","0.5709999799728394"
"1603","64","0.4","15","binary_crossentropy","softmax","Adadelta","0.1","0.7540000081062317"
"1604","64","0.4","15","binary_crossentropy","softmax","Adam","0.0001","0.8410000205039978"
"1605","64","0.4","15","binary_crossentropy","softmax","Adam","0.001","0.8640000224113464"
"1606","64","0.4","15","binary_crossentropy","softmax","Adam","0.01","0.8379999995231628"
"1607","64","0.4","15","binary_crossentropy","softmax","Adam","0.1","0.5879999995231628"
"1608","64","0.4","15","binary_crossentropy","softmax","Adamax","0.0001","0.656000018119812"
"1609","64","0.4","15","binary_crossentropy","softmax","Adamax","0.001","0.8769999742507935"
"1610","64","0.4","15","binary_crossentropy","softmax","Adamax","0.01","0.8610000014305115"
"1611","64","0.4","15","binary_crossentropy","softmax","Adamax","0.1","0.6610000133514404"
"1612","64","0.4","15","binary_crossentropy","softmax","Nadam","0.0001","0.8479999899864197"
"1613","64","0.4","15","binary_crossentropy","softmax","Nadam","0.001","0.8690000176429749"
"1614","64","0.4","15","binary_crossentropy","softmax","Nadam","0.01","0.8510000109672546"
"1615","64","0.4","15","binary_crossentropy","softmax","Nadam","0.1","0.49399998784065247"
"1616","64","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.5389999747276306"
"1617","64","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.5519999861717224"
"1618","64","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.5090000033378601"
"1619","64","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.7599999904632568"
"1620","64","0.4","15","binary_crossentropy","sigmoid","Adam","0.0001","0.8460000157356262"
"1621","64","0.4","15","binary_crossentropy","sigmoid","Adam","0.001","0.8579999804496765"
"1622","64","0.4","15","binary_crossentropy","sigmoid","Adam","0.01","0.847000002861023"
"1623","64","0.4","15","binary_crossentropy","sigmoid","Adam","0.1","0.5230000019073486"
"1624","64","0.4","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.6679999828338623"
"1625","64","0.4","15","binary_crossentropy","sigmoid","Adamax","0.001","0.8809999823570251"
"1626","64","0.4","15","binary_crossentropy","sigmoid","Adamax","0.01","0.8379999995231628"
"1627","64","0.4","15","binary_crossentropy","sigmoid","Adamax","0.1","0.6470000147819519"
"1628","64","0.4","15","binary_crossentropy","sigmoid","Nadam","0.0001","0.8399999737739563"
"1629","64","0.4","15","binary_crossentropy","sigmoid","Nadam","0.001","0.8619999885559082"
"1630","64","0.4","15","binary_crossentropy","sigmoid","Nadam","0.01","0.8489999771118164"
"1631","64","0.4","15","binary_crossentropy","sigmoid","Nadam","0.1","0.5230000019073486"
"1632","64","0.4","15","categorical_crossentropy","softmax","Adadelta","0.0001","0.5419999957084656"
"1633","64","0.4","15","categorical_crossentropy","softmax","Adadelta","0.001","0.5040000081062317"
"1634","64","0.4","15","categorical_crossentropy","softmax","Adadelta","0.01","0.5180000066757202"
"1635","64","0.4","15","categorical_crossentropy","softmax","Adadelta","0.1","0.7770000100135803"
"1636","64","0.4","15","categorical_crossentropy","softmax","Adam","0.0001","0.8460000157356262"
"1637","64","0.4","15","categorical_crossentropy","softmax","Adam","0.001","0.8650000095367432"
"1638","64","0.4","15","categorical_crossentropy","softmax","Adam","0.01","0.847000002861023"
"1639","64","0.4","15","categorical_crossentropy","softmax","Adam","0.1","0.49000000953674316"
"1640","64","0.4","15","categorical_crossentropy","softmax","Adamax","0.0001","0.7440000176429749"
"1641","64","0.4","15","categorical_crossentropy","softmax","Adamax","0.001","0.8759999871253967"
"1642","64","0.4","15","categorical_crossentropy","softmax","Adamax","0.01","0.8500000238418579"
"1643","64","0.4","15","categorical_crossentropy","softmax","Adamax","0.1","0.6110000014305115"
"1644","64","0.4","15","categorical_crossentropy","softmax","Nadam","0.0001","0.8579999804496765"
"1645","64","0.4","15","categorical_crossentropy","softmax","Nadam","0.001","0.8579999804496765"
"1646","64","0.4","15","categorical_crossentropy","softmax","Nadam","0.01","0.8539999723434448"
"1647","64","0.4","15","categorical_crossentropy","softmax","Nadam","0.1","0.49399998784065247"
"1648","64","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.5049999952316284"
"1649","64","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5009999871253967"
"1650","64","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5109999775886536"
"1651","64","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7850000262260437"
"1652","64","0.4","15","categorical_crossentropy","sigmoid","Adam","0.0001","0.8519999980926514"
"1653","64","0.4","15","categorical_crossentropy","sigmoid","Adam","0.001","0.8659999966621399"
"1654","64","0.4","15","categorical_crossentropy","sigmoid","Adam","0.01","0.8510000109672546"
"1655","64","0.4","15","categorical_crossentropy","sigmoid","Adam","0.1","0.49300000071525574"
"1656","64","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7580000162124634"
"1657","64","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.001","0.8840000033378601"
"1658","64","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.01","0.8450000286102295"
"1659","64","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.1","0.6890000104904175"
"1660","64","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.0001","0.847000002861023"
"1661","64","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.001","0.8569999933242798"
"1662","64","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.01","0.8429999947547913"
"1663","64","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.1","0.4959999918937683"
"1664","64","0.5","10","binary_crossentropy","softmax","Adadelta","0.0001","0.453000009059906"
"1665","64","0.5","10","binary_crossentropy","softmax","Adadelta","0.001","0.5220000147819519"
"1666","64","0.5","10","binary_crossentropy","softmax","Adadelta","0.01","0.5590000152587891"
"1667","64","0.5","10","binary_crossentropy","softmax","Adadelta","0.1","0.6930000185966492"
"1668","64","0.5","10","binary_crossentropy","softmax","Adam","0.0001","0.7429999709129333"
"1669","64","0.5","10","binary_crossentropy","softmax","Adam","0.001","0.8619999885559082"
"1670","64","0.5","10","binary_crossentropy","softmax","Adam","0.01","0.8259999752044678"
"1671","64","0.5","10","binary_crossentropy","softmax","Adam","0.1","0.5120000243186951"
"1672","64","0.5","10","binary_crossentropy","softmax","Adamax","0.0001","0.5139999985694885"
"1673","64","0.5","10","binary_crossentropy","softmax","Adamax","0.001","0.878000020980835"
"1674","64","0.5","10","binary_crossentropy","softmax","Adamax","0.01","0.8500000238418579"
"1675","64","0.5","10","binary_crossentropy","softmax","Adamax","0.1","0.7310000061988831"
"1676","64","0.5","10","binary_crossentropy","softmax","Nadam","0.0001","0.7689999938011169"
"1677","64","0.5","10","binary_crossentropy","softmax","Nadam","0.001","0.8640000224113464"
"1678","64","0.5","10","binary_crossentropy","softmax","Nadam","0.01","0.8339999914169312"
"1679","64","0.5","10","binary_crossentropy","softmax","Nadam","0.1","0.49000000953674316"
"1680","64","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.0001","0.4790000021457672"
"1681","64","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.001","0.5019999742507935"
"1682","64","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.01","0.6019999980926514"
"1683","64","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.1","0.6349999904632568"
"1684","64","0.5","10","binary_crossentropy","sigmoid","Adam","0.0001","0.7490000128746033"
"1685","64","0.5","10","binary_crossentropy","sigmoid","Adam","0.001","0.871999979019165"
"1686","64","0.5","10","binary_crossentropy","sigmoid","Adam","0.01","0.8529999852180481"
"1687","64","0.5","10","binary_crossentropy","sigmoid","Adam","0.1","0.5329999923706055"
"1688","64","0.5","10","binary_crossentropy","sigmoid","Adamax","0.0001","0.5109999775886536"
"1689","64","0.5","10","binary_crossentropy","sigmoid","Adamax","0.001","0.878000020980835"
"1690","64","0.5","10","binary_crossentropy","sigmoid","Adamax","0.01","0.8569999933242798"
"1691","64","0.5","10","binary_crossentropy","sigmoid","Adamax","0.1","0.6069999933242798"
"1692","64","0.5","10","binary_crossentropy","sigmoid","Nadam","0.0001","0.7519999742507935"
"1693","64","0.5","10","binary_crossentropy","sigmoid","Nadam","0.001","0.8650000095367432"
"1694","64","0.5","10","binary_crossentropy","sigmoid","Nadam","0.01","0.8690000176429749"
"1695","64","0.5","10","binary_crossentropy","sigmoid","Nadam","0.1","0.4909999966621399"
"1696","64","0.5","10","categorical_crossentropy","softmax","Adadelta","0.0001","0.5090000033378601"
"1697","64","0.5","10","categorical_crossentropy","softmax","Adadelta","0.001","0.5299999713897705"
"1698","64","0.5","10","categorical_crossentropy","softmax","Adadelta","0.01","0.5109999775886536"
"1699","64","0.5","10","categorical_crossentropy","softmax","Adadelta","0.1","0.75"
"1700","64","0.5","10","categorical_crossentropy","softmax","Adam","0.0001","0.7850000262260437"
"1701","64","0.5","10","categorical_crossentropy","softmax","Adam","0.001","0.8679999709129333"
"1702","64","0.5","10","categorical_crossentropy","softmax","Adam","0.01","0.8360000252723694"
"1703","64","0.5","10","categorical_crossentropy","softmax","Adam","0.1","0.5410000085830688"
"1704","64","0.5","10","categorical_crossentropy","softmax","Adamax","0.0001","0.6150000095367432"
"1705","64","0.5","10","categorical_crossentropy","softmax","Adamax","0.001","0.8899999856948853"
"1706","64","0.5","10","categorical_crossentropy","softmax","Adamax","0.01","0.8560000061988831"
"1707","64","0.5","10","categorical_crossentropy","softmax","Adamax","0.1","0.5979999899864197"
"1708","64","0.5","10","categorical_crossentropy","softmax","Nadam","0.0001","0.7739999890327454"
"1709","64","0.5","10","categorical_crossentropy","softmax","Nadam","0.001","0.8700000047683716"
"1710","64","0.5","10","categorical_crossentropy","softmax","Nadam","0.01","0.8450000286102295"
"1711","64","0.5","10","categorical_crossentropy","softmax","Nadam","0.1","0.5049999952316284"
"1712","64","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.4790000021457672"
"1713","64","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5270000100135803"
"1714","64","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5339999794960022"
"1715","64","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7490000128746033"
"1716","64","0.5","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.7649999856948853"
"1717","64","0.5","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8740000128746033"
"1718","64","0.5","10","categorical_crossentropy","sigmoid","Adam","0.01","0.8420000076293945"
"1719","64","0.5","10","categorical_crossentropy","sigmoid","Adam","0.1","0.5799999833106995"
"1720","64","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.6499999761581421"
"1721","64","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.8830000162124634"
"1722","64","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8500000238418579"
"1723","64","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.6060000061988831"
"1724","64","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.7789999842643738"
"1725","64","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.001","0.8709999918937683"
"1726","64","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.01","0.8379999995231628"
"1727","64","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.1","0.531000018119812"
"1728","64","0.5","15","binary_crossentropy","softmax","Adadelta","0.0001","0.4959999918937683"
"1729","64","0.5","15","binary_crossentropy","softmax","Adadelta","0.001","0.5009999871253967"
"1730","64","0.5","15","binary_crossentropy","softmax","Adadelta","0.01","0.5040000081062317"
"1731","64","0.5","15","binary_crossentropy","softmax","Adadelta","0.1","0.7540000081062317"
"1732","64","0.5","15","binary_crossentropy","softmax","Adam","0.0001","0.8169999718666077"
"1733","64","0.5","15","binary_crossentropy","softmax","Adam","0.001","0.8659999966621399"
"1734","64","0.5","15","binary_crossentropy","softmax","Adam","0.01","0.8259999752044678"
"1735","64","0.5","15","binary_crossentropy","softmax","Adam","0.1","0.5249999761581421"
"1736","64","0.5","15","binary_crossentropy","softmax","Adamax","0.0001","0.6050000190734863"
"1737","64","0.5","15","binary_crossentropy","softmax","Adamax","0.001","0.8849999904632568"
"1738","64","0.5","15","binary_crossentropy","softmax","Adamax","0.01","0.8619999885559082"
"1739","64","0.5","15","binary_crossentropy","softmax","Adamax","0.1","0.6050000190734863"
"1740","64","0.5","15","binary_crossentropy","softmax","Nadam","0.0001","0.8149999976158142"
"1741","64","0.5","15","binary_crossentropy","softmax","Nadam","0.001","0.859000027179718"
"1742","64","0.5","15","binary_crossentropy","softmax","Nadam","0.01","0.8550000190734863"
"1743","64","0.5","15","binary_crossentropy","softmax","Nadam","0.1","0.5"
"1744","64","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.47200000286102295"
"1745","64","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.5090000033378601"
"1746","64","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.4970000088214874"
"1747","64","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.7540000081062317"
"1748","64","0.5","15","binary_crossentropy","sigmoid","Adam","0.0001","0.8059999942779541"
"1749","64","0.5","15","binary_crossentropy","sigmoid","Adam","0.001","0.8700000047683716"
"1750","64","0.5","15","binary_crossentropy","sigmoid","Adam","0.01","0.8410000205039978"
"1751","64","0.5","15","binary_crossentropy","sigmoid","Adam","0.1","0.4909999966621399"
"1752","64","0.5","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.628000020980835"
